Venue,Date,Time,Race Name,Draw,Form,Last Form,Horse,Jockey,Trainer,Date Last Run,Age,Weight,Beaten Favourite,Course Winner,Distance Winner,Course & Distance Winner,OR,RDB Rating,Race Distance,Runner Count,Class,Going,RPR,Class Change,Weight Diff,WFF Rank,RDB Rank,Handi/Non Handi,Flat/Jump,Surface Type,Top Speed
Nottingham,20230708,19:42,Download The Rhino.Bet App 'Confined' Classified Stakes (Class 5),3,564,4,Savanna King,Cieren Fallon,J & T Gosden,25,3,9.2,N,N,N,N,74,133,1m 2f 50y,4,5, Good To Firm,90,0,-5,2,3.0,N,Flat,Turf,67
Nottingham,20230708,19:42,Download The Rhino.Bet App 'Confined' Classified Stakes (Class 5),4,4-331,1,Jo's Rainbow,Pierre-Louis Jamin,K R Burke,14,3,9.2,N,N,Y,N,75,282,1m 2f 50y,4,5, Good To Firm,93,0,-4,3,1.0,N,Flat,Turf,64
Nottingham,20230708,19:42,Download The Rhino.Bet App 'Confined' Classified Stakes (Class 5),1,3-54,4,Order Of Malta,Callum Shepherd,H Palmer,75,3,9.2,N,N,N,N,75,132,1m 2f 50y,4,5, Good To Firm,89,0,-2,4,4.0,N,Flat,Turf,35
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),1,7-90809,9,Tuscan,Mark Winn,D O'Meara,1,4,10.4,N,N,N,N,82,34,7f 173y,9,4, Good,84,0,3,1,9.0,Y,Flat,Turf,51
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),9,86-7034,4,Dornoch Castle,B A Curtis,Charlie Johnston,20,3,9.8,N,N,N,N,81,146,7f 173y,9,4, Good,83,0,-3,2,5.0,Y,Flat,Turf,62
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),2,360-254,4,Al Motasim,Connor Planas,H Palmer,11,3,8.1,N,N,N,N,69,127,7f 173y,9,4, Good,86,1,-2,3,7.0,Y,Flat,Turf,81
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),7,41-8454,4,Overrule,S A Gray,K R Burke,13,3,9.3,N,N,N,N,76,159,7f 173y,9,4, Good,83,0,2,4,4.0,Y,Flat,Turf,58
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),6,2390-48,8,Nikovo,Taylor Fisher,A Watson,16,4,10.2,N,N,N,N,80,97,7f 173y,9,4, Good,86,0,7,5,8.0,Y,Flat,Turf,52
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),5,726342,2,Strongbowe,Sean Kirrane,T D Easterby,10,7,9.12,N,N,N,Y,76,282,7f 173y,9,4, Good,86,0,13,6,1.0,Y,Flat,Turf,77
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),8,5-431,1,Cori Glory,J Garritty,M Walford,18,3,9.4,N,N,N,N,77,222,7f 173y,9,4, Good,84,1,2,7,3.0,Y,Flat,Turf,54
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),4,4-36180,0,Ludo's Landing,A Mullen,Charlie Johnston,13,3,9.7,N,Y,N,Y,80,141,7f 173y,9,4, Good,85,0,2,8,6.0,Y,Flat,Turf,67
Carlisle,20230708,19:52,Bee Unique 'Embrace Differences' Handicap (Class 4),3,050-823,3,Detective,P J McDonald,Mrs Dianne Sayer,37,7,10.1,N,Y,N,Y,79,234,7f 173y,9,4, Good,87,0,6,9,2.0,Y,Flat,Turf,64
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,27/10-,-,Dartan,J Smith,M J Smith,7,6,11.11,N,N,N,N,122,164,3m,18,-, Good,127,0,33,1,7.0,Y,Jump,Turf,24
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,3424/40-,-,Clifftop,Reserve 1,H Rogers,27,7,10.5,N,Y,N,N,102,100,3m,18,-, Good,119,0,16,2,15.0,Y,Jump,Turf,117
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,0403-13,3,Mary Cassatt,Mr A Harvey,J C McConnell,42,4,10.12,Y,N,N,N,116,180,3m,18,-, Good,134,0,-7,3,5.0,Y,Jump,Turf,118
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,625-321,1,Easy Fella,Rachael Blackmore,R P Cody,27,6,11.7,N,N,Y,N,118,316,3m,18,-, Good,138,0,2,4,1.0,Y,Jump,Turf,117
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,U1250-P,P,Hascoeur Clermont,D Meyler,G P Cromwell,49,6,11.0,N,N,N,Y,111,151,3m,18,-, Good,131,0,-13,5,9.0,Y,Jump,Turf,116
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,136P0-3,3,Country Queen,J W Kennedy,G Elliott,27,6,11.0,N,Y,N,N,111,136,3m,18,-, Good,125,0,5,6,10.0,Y,Jump,Turf,103
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,F58-5U0,0,Pale Blue Dot,P T Enright,D Hogan,18,7,10.11,N,Y,N,N,108,92,3m,18,-, Good,131,0,-8,7,17.0,Y,Jump,Turf,-
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,459-047,7,Junior Alliance,E Walsh,T Gibney,25,7,10.1,N,N,N,N,107,93,3m,18,-, Good,129,0,-13,8,16.0,Y,Jump,Turf,123
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,750-6PF,F,Macgiloney,P K Donovan,D Hogan,19,10,12.3,N,Y,Y,Y,128,104,3m,18,-, Good,135,0,10,9,14.0,Y,Jump,Turf,-
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,05761-9,9,Hot As Pepper,B Hayes,J C McConnell,49,7,10.6,N,N,Y,N,103,177,3m,18,-, Good,126,0,-14,10,6.0,Y,Jump,Turf,116
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,40431/4-,-,Peaches And Cream,K M Donoghue,G P Cromwell,349,8,11.1,N,N,N,N,121,203,3m,18,-, Good,128,0,1,11,3.0,Y,Jump,Turf,-
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,09/8531,1,Dorans River,Reserve 2,P J Rothwell,19,13,10.0,N,N,Y,Y,95,244,3m,18,-, Good,131,0,-21,12,2.0,Y,Jump,Turf,102
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,U244-03,3,Eco Pete,Thomas Reilly,J C McConnell,19,6,10.13,N,N,N,N,110,111,3m,18,-, Good,129,0,11,13,12.0,Y,Jump,Turf,61
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,5081/07-,-,Andys Flame,B W Harvey,J C McConnell,233,6,11.2,N,N,Y,N,113,108,3m,18,-, Good,122,0,4,14,13.0,Y,Jump,Turf,73
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,2440-U4,4,Attaboyarchie,Miss E J Sweeney,D A McLoughlin,38,6,11.4,Y,N,N,N,115,111,3m,18,-, Good,119,0,-8,15,11.0,Y,Jump,Turf,-
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,13/5B74-,-,Fiveaftermidnight,S D Torrens,P J Rothwell,97,10,10.11,N,N,N,N,108,66,3m,18,-, Good,128,0,11,16,18.0,Y,Jump,Turf,-
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,8415FP-,-,Conna Cottage,S W Flanagan,G P Cromwell,142,7,11.0,Y,N,N,N,111,190,3m,18,-, Good,125,0,-12,17,4.0,Y,Jump,Turf,105
Bellewstown,20230708,20:00,Bar One Racing Bet 10 Get 50 Sign Up Offer Handicap Hurdle,-,7/6P556-,-,Glenquin Castle,J S McGarvey,M Brassil,165,9,11.4,N,N,Y,N,115,151,3m,18,-, Good,127,0,0,18,8.0,Y,Jump,Turf,-
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),7,649-33,3,Warren Hill,Ray Dawson,R Varian,29,3,9.1,Y,N,N,N,69,156,1m 2f 50y,9,5, Good To Firm,76,0,2,1,4.0,Y,Flat,Turf,54
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),2,504413,3,Mickey Mongoose,Oliver Stammers,Charlie Johnston,17,3,9.8,Y,N,Y,N,67,250,1m 2f 50y,9,5, Good To Firm,75,1,-4,2,3.0,Y,Flat,Turf,58
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),9,4-47622,2,I Still Have Faith,Stefano Cherchi,B Brookhouse,9,3,9.7,N,N,N,N,66,263,1m 2f 50y,9,5, Good To Firm,80,1,-2,3,1.0,Y,Flat,Turf,60
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),4,56-4514,4,Royal Dream,Callum Shepherd,E A L Dunlop,13,3,9.9,N,N,Y,N,68,251,1m 2f 50y,9,5, Good To Firm,76,1,0,4,2.0,Y,Flat,Turf,60
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),8,773-868,8,Barossa,Alex Jary,N Tinkler,23,3,8.1,N,N,N,N,55,51,1m 2f 50y,9,5, Good To Firm,76,0,-2,5,8.0,Y,Flat,Turf,46
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),3,9-649,9,Twoforthegutter,P Mathers,Ian Williams,5,3,9.3,N,N,N,N,62,104,1m 2f 50y,9,5, Good To Firm,72,0,-2,6,6.0,Y,Flat,Turf,31
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),5,759-20,0,Different Tone,Pierre-Louis Jamin,E Walker,23,3,9.9,N,N,N,N,68,125,1m 2f 50y,9,5, Good To Firm,79,0,0,7,5.0,Y,Flat,Turf,44
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),6,97-80,0,Salamancan,Cieren Fallon,D Menuisier,50,3,9.6,N,N,N,N,65,46,1m 2f 50y,9,5, Good To Firm,72,0,-2,8,9.0,Y,Flat,Turf,16
Nottingham,20230708,20:12,Rhino Bet Handicap (Class 5),1,0643-7,7,Bridge,Rhys Clutterbuck,B J Meehan,68,3,9.8,N,N,N,N,67,75,1m 2f 50y,9,5, Good To Firm,76,0,5,9,7.0,Y,Flat,Turf,50
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),8,653552,2,Kalahari Prince,Mark Winn,D O'Meara,3,4,9.1,N,N,N,N,61,191,1m 1f,10,6, Good,77,0,4,1,3.0,Y,Flat,Turf,67
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),9,592227,7,Chinese Spirit,Callum Rodriguez,Miss L A Perratt,3,9,9.2,N,Y,Y,Y,53,212,1m 1f,10,6, Good,73,0,3,2,2.0,Y,Flat,Turf,64
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),10,0-74543,3,Mad Artymaise,Aiden Brookes,G Boanas,17,4,8.9,N,N,N,N,45,139,1m 1f,10,6, Good,68,0,-13,3,6.0,Y,Flat,Turf,59
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),1,443676,6,Mr Coco Bean,S A Gray,Helen Cuthbert,60,9,8.9,N,N,N,N,45,29,1m 1f,10,6, Good,68,0,-3,4,10.0,Y,Flat,Turf,62
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),2,616583,3,Cusack,Sean Kirrane,D Thompson,17,5,9.1,N,N,N,N,61,126,1m 1f,10,6, Good,71,0,7,5,8.0,Y,Flat,Turf,49
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),4,2-06363,3,Iconique,P J McDonald,R Menzies,9,5,9.11,N,N,N,N,62,159,1m 1f,10,6, Good,74,-1,0,6,4.0,Y,Flat,Turf,36
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),6,40-6743,3,Smart Lass,A Mullen,I Jardine,64,8,9.7,N,N,N,N,58,145,1m 1f,10,6, Good,72,0,4,7,5.0,Y,Flat,Turf,48
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),7,645822,2,Dark Company,B A Curtis,Charlie Johnston,18,5,9.4,N,N,N,N,55,261,1m 1f,10,6, Good,70,0,3,8,1.0,Y,Flat,Turf,48
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),5,330-804,4,Star Of St James,Ryan Sexton,R A Fahey,18,6,9.1,N,Y,N,N,52,132,1m 1f,10,6, Good,75,0,-6,9,7.0,Y,Flat,Turf,47
Carlisle,20230708,20:22,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 1) (Class 6),3,076560,0,Rumnotred,Amie Waugh,Mrs Stella Barclay,17,4,9.5,N,N,N,N,56,100,1m 1f,10,6, Good,68,0,2,10,9.0,Y,Flat,Turf,54
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,1,1,Ivana,Mr P W Mullins,W P Mullins,43,5,11.7,N,N,N,N,-,124,2m 188y,9,-, Good,112,0,-4,1,2.0,N,Flat,Turf,37
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,3,3,Gone For Tea,Mr J H Williamson,Peter Fahey,20,5,11.0,N,N,N,N,-,100,2m 188y,9,-, Good,114,0,-11,2,3.0,N,Flat,Turf,-
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,08,8,Cedar Wood,Ms J E Grant,D M O'Brien,19,5,11.0,N,N,N,N,-,45,2m 188y,9,-, Good,96,0,0,3,6.0,N,Flat,Turf,51
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,76-,-,Kilta,Mr Alan O'Sullivan,Joseph Hennessy,278,6,11.7,N,N,N,N,-,48,2m 188y,9,-, Good,100,0,-4,4,4.0,N,Flat,Turf,58
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,0/4906-,-,Sameasiteverwas,Mr J M Halford,M Halford & T Collins,282,6,11.7,N,N,N,N,-,48,2m 188y,9,-, Good,104,0,0,5,5.0,N,Flat,Turf,76
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,1-2,2,Intense Approach,Mr A Harvey,J C McConnell,39,4,11.3,N,N,N,N,-,221,2m 188y,9,-, Good,127,0,2,6,1.0,N,Flat,Turf,25
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,-,-,Sweet Liberty,Mr H C Swan,J Nash,-,5,11.7,N,N,N,N,-,24,2m 188y,9,-, Good,0,0,0,7,9.0,N,Flat,Turf,-
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,-,-,Cape Best,Mr D O'Connor,Ms M Mullins,-,4,11.3,N,N,N,N,-,26,2m 188y,9,-, Good,0,0,0,8,7.0,N,Flat,Turf,-
Bellewstown,20230708,20:30,Bar One Racing Guaranteed Overnight Prices Flat Race,-,-,-,Valiretta,Mr Paddy Hanlon,J J Hanlon,-,4,10.1,N,N,N,N,-,26,2m 188y,9,-, Good,0,0,0,9,8.0,N,Flat,Turf,-
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),11,460-782,2,Beggarman,Pierre-Louis Jamin,H Morrison,13,6,9.9,N,N,Y,N,60,197,1m 6f,11,6, Good To Firm,74,-1,3,1,6.0,Y,Flat,Turf,63
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),3,821322,2,Smokey Malone,Dylan Hogan,Miss J Feilden,28,5,9.11,N,Y,Y,N,62,318,1m 6f,11,6, Good To Firm,72,0,5,2,1.0,Y,Flat,Turf,64
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),7,1123-06,6,Thunder Flash,P Mathers,Ian Williams,11,6,9.5,N,N,N,N,56,101,1m 6f,11,6, Good To Firm,69,-1,3,3,10.0,Y,Flat,Turf,41
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),8,11089-2,2,Desert Quest,Cam Hardie,Ewan Whillans,17,5,9.8,N,N,Y,Y,59,208,1m 6f,11,6, Good To Firm,72,0,6,4,5.0,Y,Flat,Turf,47
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),2,13-0632,2,Marbuzet,Ray Dawson,T D Easterby,14,4,9.2,N,N,Y,N,53,283,1m 6f,11,6, Good To Firm,73,0,1,5,3.0,Y,Flat,Turf,48
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),4,08-6484,4,Norman Kindu,Oliver Stammers,R Menzies,14,5,9.4,N,N,Y,N,55,181,1m 6f,11,6, Good To Firm,69,0,0,6,7.0,Y,Flat,Turf,24
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),10,70-3255,5,Lawmans Blis,George Wood,Alex French,11,5,9.6,N,N,N,N,57,149,1m 6f,11,6, Good To Firm,70,0,1,7,8.0,Y,Flat,Turf,10
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),6,22-3537,7,Daaris,Lewis Edmunds,K Frost,24,4,9.5,N,N,N,N,56,117,1m 6f,11,6, Good To Firm,70,0,-2,8,9.0,Y,Flat,Turf,48
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),9,2342-13,3,Hidden Pearl,Non Runner,John Berry,11,7,9.1,N,N,Y,N,52,278,1m 6f,11,6, Good To Firm,71,0,-21,9,4.0,Y,Flat,Turf,-
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),5,30-7531,1,Rose Camira,Cieren Fallon,W Jarvis,9,4,9.6,N,N,N,Y,57,302,1m 6f,11,6, Good To Firm,70,0,5,10,2.0,Y,Flat,Turf,30
Nottingham,20230708,20:42,Discover Whats Trending At Rhino.Bet Casino Handicap (Class 6),1,7/57599-,-,Embolden,Rhys Clutterbuck,C Hobson,29,6,9.4,N,N,Y,N,55,101,1m 6f,11,6, Good To Firm,74,-1,-32,11,11.0,Y,Flat,Turf,34
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),6,20-8005,5,Antagonize,Alexander Fielding,B Smart,39,7,9.6,N,N,N,N,57,78,1m 1f,10,6, Good,79,0,-2,1,7.0,Y,Flat,Turf,61
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),1,979099-,-,Tarnhelm,Mia Nicholls,W Storey,267,8,8.9,N,Y,N,N,45,15,1m 1f,10,6, Good,63,0,-3,2,10.0,Y,Flat,Turf,43
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),7,332243,3,Masham Moor,A Elliott,C W Fairhurst,67,6,9.2,N,N,N,N,53,152,1m 1f,10,6, Good,72,0,1,3,5.0,Y,Flat,Turf,-
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),4,212-518,8,Zumaaty,Mark Winn,I Jardine,126,5,9.1,Y,N,Y,N,61,204,1m 1f,10,6, Good,71,0,4,4,2.0,Y,Flat,Turf,57
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),2,16-2931,1,Josiebond,J Garritty,M Walford,18,7,9.5,N,N,N,N,56,218,1m 1f,10,6, Good,72,0,-2,5,1.0,Y,Flat,Turf,61
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),9,59-6323,3,Mr Heinz,Connor Beasley,Simon Whitaker,18,4,8.1,N,N,N,N,47,191,1m 1f,10,6, Good,71,0,-4,6,3.0,Y,Flat,Turf,56
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),3,779-764,4,Motarajel,Sean Kirrane,T D Easterby,18,6,9.4,N,N,N,N,55,145,1m 1f,10,6, Good,78,0,-7,7,6.0,Y,Flat,Turf,58
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),8,0-88646,6,Shahnaz,Laura Coughlan,Gemma Tutty,19,4,9.11,N,Y,N,N,62,164,1m 1f,10,6, Good,80,-1,7,8,4.0,Y,Flat,Turf,58
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),5,7390-97,7,Barrister Blaster,Aiden Brookes,M Weatherer,18,5,8.9,N,N,N,N,45,32,1m 1f,10,6, Good,70,0,0,9,9.0,Y,Flat,Turf,58
Carlisle,20230708,20:52,Eden Animal Rescue 'Rescue Care Rehome' Handicap (Div 2) (Class 6),10,82-3296,6,Contrast,S A Gray,M & D Easterby,70,9,9.9,N,N,N,N,60,42,1m 1f,10,6, Good,72,0,4,10,8.0,Y,Flat,Turf,34
